Mods count: 440
 
jar name                                                                      | mod id (isMCreator)                                        | mixin configs
        /META-INF/jars/fabric-content-registries-v0-0.83.0.jar                | fabric-content-registries-v0                               | fabric-content-registries-v0.mixins.json
        /META-INF/jars/fabric-convention-tags-v1-0.83.0.jar                   | fabric-convention-tags-v1                                  | 
        /META-INF/jars/fabric-crash-report-info-v1-0.83.0.jar                 | fabric-crash-report-info-v1                                | fabric-crash-report-info-v1.mixins.json
        /META-INF/jars/fabric-data-generation-api-v1-0.83.0.jar               | fabric-data-generation-api-v1                              | fabric-data-generation-api-v1.mixins.json, fabric-data-generation-api-v1.client.mixins.json
        /META-INF/jars/fabric-dimensions-v1-0.83.0.jar                        | fabric-dimensions-v1                                       | fabric-dimensions-v1.mixins.json
        /META-INF/jars/fabric-entity-events-v1-0.83.0.jar                     | fabric-entity-events-v1                                    | fabric-entity-events-v1.client.mixins.json, fabric-entity-events-v1.mixins.json
        /META-INF/jars/fabric-events-interaction-v0-0.83.0.jar                | fabric-events-interaction-v0                               | fabric-events-interaction-v0.client.mixins.json, fabric-events-interaction-v0.mixins.json
        /META-INF/jars/fabric-events-lifecycle-v0-0.83.0.jar                  | fabric-events-lifecycle-v0                                 | 
        /META-INF/jars/fabric-game-rule-api-v1-0.83.0.jar                     | fabric-game-rule-api-v1                                    | fabric-game-rule-api-v1.mixins.json, fabric-game-rule-api-v1.client.mixins.json
        /META-INF/jars/fabric-item-api-v1-0.83.0.jar                          | fabric-item-api-v1                                         | fabric-item-api-v1.client.mixins.json, fabric-item-api-v1.mixins.json
        /META-INF/jars/fabric-item-group-api-v1-0.83.0.jar                    | fabric-item-group-api-v1                                   | fabric-item-group-api-v1.client.mixins.json, fabric-item-group-api-v1.mixins.json
        /META-INF/jars/fabric-key-binding-api-v1-0.83.0.jar                   | fabric-key-binding-api-v1                                  | fabric-key-binding-api-v1.mixins.json
        /META-INF/jars/fabric-keybindings-v0-0.83.0.jar                       | fabric-keybindings-v0                                      | 
        /META-INF/jars/fabric-lifecycle-events-v1-0.83.0.jar                  | fabric-lifecycle-events-v1                                 | fabric-lifecycle-events-v1.client.mixins.json, fabric-lifecycle-events-v1.mixins.json
        /META-INF/jars/fabric-loot-api-v2-0.83.0.jar                          | fabric-loot-api-v2                                         | fabric-loot-api-v2.mixins.json
        /META-INF/jars/fabric-loot-tables-v1-0.83.0.jar                       | fabric-loot-tables-v1                                      | fabric-loot-tables-v1.mixins.json
        /META-INF/jars/fabric-message-api-v1-0.83.0.jar                       | fabric-message-api-v1                                      | fabric-message-api-v1.client.mixins.json, fabric-message-api-v1.mixins.json
        /META-INF/jars/fabric-mining-level-api-v1-0.83.0.jar                  | fabric-mining-level-api-v1                                 | fabric-mining-level-api-v1.mixins.json
        /META-INF/jars/fabric-models-v0-0.83.0.jar                            | fabric-models-v0                                           | fabric-models-v0.mixins.json
        /META-INF/jars/fabric-networking-api-v1-0.83.0.jar                    | fabric-networking-api-v1                                   | fabric-networking-api-v1.mixins.json, fabric-networking-api-v1.client.mixins.json
        /META-INF/jars/fabric-networking-v0-0.83.0.jar                        | fabric-networking-v0                                       | 
        /META-INF/jars/fabric-object-builder-api-v1-0.83.0.jar                | fabric-object-builder-api-v1                               | fabric-object-builder-v1.mixins.json, fabric-object-builder-v1.client.mixins.json
        /META-INF/jars/fabric-particles-v1-0.83.0.jar                         | fabric-particles-v1                                        | fabric-particles-v1.client.mixins.json
        /META-INF/jars/fabric-recipe-api-v1-0.83.0.jar                        | fabric-recipe-api-v1                                       | fabric-recipe-api-v1.mixins.json
        /META-INF/jars/fabric-registry-sync-v0-0.83.0.jar                     | fabric-registry-sync-v0                                    | fabric-registry-sync-v0.mixins.json, fabric-registry-sync-v0.client.mixins.json
        /META-INF/jars/fabric-renderer-api-v1-0.83.0.jar                      | fabric-renderer-api-v1                                     | fabric-renderer-api-v1.debughud.mixins.json, fabric-renderer-api-v1.mixins.json
        /META-INF/jars/fabric-renderer-indigo-0.83.0.jar                      | fabric-renderer-indigo                                     | fabric-renderer-indigo.mixins.json
        /META-INF/jars/fabric-renderer-registries-v1-0.83.0.jar               | fabric-renderer-registries-v1                              | 
        /META-INF/jars/fabric-rendering-data-attachment-v1-0.83.0.jar         | fabric-rendering-data-attachment-v1                        | fabric-rendering-data-attachment-v1.client.mixins.json, fabric-rendering-data-attachment-v1.mixins.json
        /META-INF/jars/fabric-rendering-fluids-v1-0.83.0.jar                  | fabric-rendering-fluids-v1                                 | fabric-rendering-fluids-v1.mixins.json
        /META-INF/jars/fabric-rendering-v0-0.83.0.jar                         | fabric-rendering-v0                                        | 
        /META-INF/jars/fabric-rendering-v1-0.83.0.jar                         | fabric-rendering-v1                                        | fabric-rendering-v1.mixins.json
        /META-INF/jars/fabric-resource-conditions-api-v1-0.83.0.jar           | fabric-resource-conditions-api-v1                          | fabric-resource-conditions-api-v1.mixins.json
        /META-INF/jars/fabric-resource-loader-v0-0.83.0.jar                   | fabric-resource-loader-v0                                  | fabric-resource-loader-v0.mixins.json, fabric-resource-loader-v0.client.mixins.json
        /META-INF/jars/fabric-screen-api-v1-0.83.0.jar                        | fabric-screen-api-v1                                       | fabric-screen-api-v1.mixins.json
        /META-INF/jars/fabric-screen-handler-api-v1-0.83.0.jar                | fabric-screen-handler-api-v1                               | fabric-screen-handler-api-v1.mixins.json
        /META-INF/jars/fabric-sound-api-v1-0.83.0.jar                         | fabric-sound-api-v1                                        | fabric-sound-api-v1.mixins.json
        /META-INF/jars/fabric-transfer-api-v1-0.83.0.jar                      | fabric-transfer-api-v1                                     | fabric-transfer-api-v1.mixins.json
        /META-INF/jars/fabric-transitive-access-wideners-v1-0.83.0.jar        | fabric-transitive-access-wideners-v1                       | 
    /META-INF/jars/forge-config-api-port-fabric-547434-4583000.jar            | forgeconfigapiport                                         | forgeconfigapiport.common.mixins.json
CrashAssistant-fabric-1.19-1.21.4-1.10.22.jar                                 | crash_assistant                                            | crash_assistant-fabric.mixins.json, crash_assistant.mixins.json
    /META-INF/jarjar/app.jar                                                  |                                                            | 
crashexploitfixer-fabric-1.1.0+1.20.1.jar                                     | crashexploitfixer                                          | crashexploitfixer.mixins.json
crawl-0.12.0.jar                                                              | crawl                                                      | mixins.crawl.json
    /META-INF/jars/Fabric-ASM-v2.3.jar                                        | mm                                                         | mixins.mm.json, mixins.mm.refmap.json
CreativeCore_FABRIC_v2.12.34_mc1.20.1.jar                                     | creativecore                                               | creativecore.fabric.mixins.json, creativecore.mixins.json, creativecore.mixins.refmap.json
    /META-INF/jars/eventbus-6.0.3.jar                                         | net_minecraftforge_eventbus                                | 
cristellib-1.1.5-fabric.jar                                                   | cristellib                                                 | cristellib.mixins.json, cristellib-common.mixins.json
    /META-INF/jars/jankson-1.2.3.jar                                          | blue_endless_jankson                                       | 
Cull Less Leaves-1.4.2+1.21-fabric.jar                                        | cull-less-leaves                                           | cull-less-leaves.mixins.json
cultural-delights-fabric-1.0.5+1.20.1.jar                                     | culturaldelights                                           | culturaldelights.mixins.json
    /META-INF/jars/Fabric-ASM-v2.3.jar                                        | mm                                                         | mixins.mm.json, mixins.mm.refmap.json
    /META-INF/jars/terraform-wood-api-v1-7.0.1.jar                            | terraform-wood-api-v1                                      | mixins.terraform-boats.json, mixins.terraform-wood.json, mixins.terraform-signs.json, mixins.terraform-leaves.json
cupboard-fabric-1.20.1-2.7.jar                                                | cupboard                                                   | cupboard.mixins.json
dark-waters-1.20.1-0.0.22.jar                                                 | darkwaters                                                 | darkwaters.mixins.json
darkwindowbar-fabric-1.0.0-1.20.1.jar                                         | darkwindowbar                                              | mixins.darkwindowbar.json
dawn-5.0.0.jar                                                                | dawn                                                       | dawn.mixins.json
    /META-INF/jars/terraform-shapes-api-v1-7.0.1.jar                          | terraform-shapes-api-v1                                    | 
    /META-INF/jars/terraform-wood-api-v1-7.0.1.jar                            | terraform-wood-api-v1                                      | mixins.terraform-boats.json, mixins.terraform-wood.json, mixins.terraform-signs.json, mixins.terraform-leaves.json
    /META-INF/jars/cloth-config-fabric-11.0.99.jar                            | cloth-config                                               | 
        /META-INF/jars/basic-math-0.6.1.jar                                   | cloth-basic-math                                           | 
Debugify-1.20.1+2.0.jar                                                       | debugify                                                   | debugify.mixins.json, debugify.client.mixins.json
decorative_blocks-fabric-1.20.1-4.1.3.jar                                     | decorative_blocks                                          | regutils-jq7v9v5-lilypuree-decorative_blocks-registration.mixins.json, decorative_blocks.fabric.mixins.json, decorative_blocks.mixins.json
deeperdarker-fabric-1.20-1.3.3.jar                                            | deeperdarker                                               | deeperdarker.mixins.json
    /META-INF/jars/customportalapi-0.0.1-beta64-1.20.jar                      | customportalapi                                            | customportalapi.mixins.json
    /META-INF/jars/owo-sentinel-0.11.2+1.20.jar                               | owo-sentinel                                               | 
dehydration-1.3.6.jar                                                         | dehydration                                                | dehydration.mixins.json
DeleteWorldsToTrash-v8.0.0-1.20.1-Fabric.jar                                  | deleteworldstotrash                                        | deleteworldstotrash.common.mixins.json, deleteworldstotrash.fabric.mixins.json
DEUF_Refabricated-MC1.20.1-1.1.0.jar                                          | deuf_refabricated                                          | deuf.mixins.json
dimensionalsyncfixes-fabric-1.20.1-0.0.2.jar                                  | dimensionalsyncfixes                                       | 
distraction_free_recipes-fabric-1.2.1-1.20.1.jar                              | distraction_free_recipes                                   | mixins.distraction_free_recipes.json
    /META-INF/jars/forgeconfigapiport-fabric-8.0.0.jar                        | forgeconfigapiport                                         | forgeconfigapiport.common.mixins.json
dragonloot-1.1.4.jar                                                          | dragonloot                                                 | dragonloot.mixins.json
DramaticDoors-QuiFabrge-1.20.1-3.3.1.jar                                      | dramaticdoors                                              | fabric-dramaticdoors_fabric.mixins.json, forge-dramaticdoors.mixins.json, forge-dramaticdoors_forge.mixins.json, fabric-dramaticdoors.mixins.json
drippyloadingscreen_fabric_3.0.12_MC_1.20.1.jar                               | drippyloadingscreen                                        | drippyloadingscreen.fabric.mixins.json, drippyloadingscreen.mixins.json
druids-0.9.8.0.jar                                                            | druids                                                     | druids.mixins.json
    /META-INF/jars/TinyConfig-2.3.2.jar                                       | com_github_zsoltmolnarrr_tinyconfig                        | 
dummmmmmy-1.20-2.0.8-fabric.jar                                               | dummmmmmy                                                  | dummmmmmy-common.mixins.json, dummmmmmy.mixins.json
dungeon_difficulty-2.2.1+1.20.1.jar                                           | dungeon_difficulty                                         | dungeon_difficulty.mixins.json
    /META-INF/jars/TinyConfig-2.3.2.jar                                       | com_github_zsoltmolnarrr_tinyconfig                        | 
    /META-INF/jars/ranged-weapon-api-1.1.0+1.20.1.jar                         | ranged_weapon_api                                          | ranged_weapon_api.mixins.json
DungeonsArise-1.20.x-2.1.58-fabric-release.jar                                | dungeons_arise                                             | 
DungeonsAriseSevenSeas-1.20.x-1.0.2-fabric.jar                                | dungeons_arise_seven_seas                                  | dungeons_arise_seven_seas.mixins.json
EasyAnvils-v8.0.2-1.20.1-Fabric.jar                                           | easyanvils                                                 | easyanvils.common.mixins.json
eden-ring-reforked-20.1.20+1.20.1.jar                                         | edenring                                                   | edenring.mixins.common.json, edenring.mixins.client.json
eldritch-mobs-1.15.2.jar                                                      | eldritch_mobs                                              | eldritch_mobs.mixins.json
    /META-INF/jars/cardinal-components-base-5.2.2.jar                         | cardinal-components-base                                   | 
    /META-INF/jars/cardinal-components-entity-5.2.2.jar                       | cardinal-components-entity                                 | mixins.cardinal_components_entity.json
    /META-INF/jars/polymer-blocks-0.5.15+1.20.1.jar                           | polymer-blocks                                             | polymer-blocks.mixins.json
    /META-INF/jars/polymer-core-0.5.15+1.20.1.jar                             | polymer-core                                               | polymer-core.mixins.json
        /META-INF/jars/polymer-reg-sync-manipulator-0.5.15+1.20.1.jar         | polymer-registry-sync-manipulator                          | polymer-rsm.mixins.json
        /META-INF/jars/polymer-networking-0.5.15+1.20.1.jar                   | polymer-networking                                         | polymer-networking.mixins.json
            /META-INF/jars/polymer-common-0.5.15+1.20.1.jar                   | polymer-common                                             | polymer-common.mixins.json
                /META-INF/jars/packet-tweaker-0.4.0+1.19.4.jar                | packet_tweaker                                             | packettweaker.mixins.json
    /META-INF/jars/server-translations-api-2.0.0+1.20.jar                     | server_translations_api                                    | server_translations_api.mixin.json
        /META-INF/jars/packet-tweaker-0.4.0+1.19.4.jar                        | packet_tweaker                                             | packettweaker.mixins.json
Eldritch_End-FABRIC-MC1.20.1-0.3.4.jar                                        | eldritch_end                                               | eldritch_end.mixins.json
    /META-INF/jars/aaa-particles-1.20.1-1.4.5-fabric.jar                      | aaa_particles                                              | aaa_particles-common.mixins.json, aaa_particles.mixins.json
        /META-INF/jars/architectury-fabric-9.2.14.jar                         | architectury                                               | architectury.mixins.json, architectury-common.mixins.json
emi-1.1.22+1.20.1+fabric.jar                                                  | emi                                                        | emi-fabric.mixins.json, emi.mixins.json
EnchantmentDescriptions-Fabric-1.20.1-17.1.19.jar                             | enchdesc                                                   | 
EndersDelight-1.20.1-1.0.2.refabricated.jar                                   | endersdelight                                              | endersdelight.mixins.json
entity_model_features_fabric_1.20.1-2.4.1.jar                                 | entity_model_features                                      | entity_model_features-common.mixins.json, entity_model_features-optional.mixins.json, entity_model_features.mixins.json
entity_texture_features_fabric_1.20.1-6.2.9.jar                               | entity_texture_features                                    | entity_texture_features-fabric.mixins.json, entity_texture_features-common.mixins.json
    /META-INF/jars/httpmime-4.5.10.jar                                        | org_apache_httpcomponents_httpmime                         | 
entityculling-fabric-1.9.3-mc1.20.1.jar                                       | entityculling                                              | entityculling.mixins.json, entityculling.refmap.mixins.json
    /META-INF/jars/TRansition-1.0.8-1.20.1-fabric-SNAPSHOT.jar                | transition                                                 | transition.mixins.json, transition.refmap.mixins.json
    /META-INF/jars/TRender-1.0.8-1.20.1-fabric-SNAPSHOT.jar                   | trender                                                    | trender.mixins.json, trender.refmap.mixins.json
EpheroLib-1.20.1-FABRIC-1.2.0.jar                                             | epherolib                                                  | epherolib-root.mixins.json, epherolib.mixins.json
Epic Villages v1.1.0 (1.20+).jar                                              | epicvillages                                               | 
Epic Witch Huts v1.1.0 (1.20+).jar                                            | epicwitchhuts                                              | 
epicknightsnmages-0.0.2.jar                                                   | epicknightsnmages                                          | epicknightsnmages.mixins.json
    /META-INF/jars/TinyConfig-2.3.2.jar                                       | com_github_zsoltmolnarrr_tinyconfig                        | 
EuphoriaPatcher-1.7.8-r5.6.1-fabric.jar                                       | euphoria_patcher                                           | euphoria_patcher.mixins.json
everycomp-1.20-2.9.9-fabric.jar                                               | everycomp                                                  | everycomp-common.mixins.json
expandeddelight-0.3.2.jar                                                     | expandeddelight                                            | 
    /META-INF/jars/Fabric-ASM-v2.3.jar                                        | mm                                                         | mixins.mm.json, mixins.mm.refmap.json
    /META-INF/jars/omega-config-base-1.4.0+1.20.1.jar                         | omega-config                                               | omega-config.mixins.json
explorations-fabric-1.20.1-1.6.1.jar                                          | explorations                                               | explorations.mixins.json, explorations.fabric.mixins.json
Explorify v1.6.4 f15-88.mod.jar                                               | explorify                                                  | 
extraspellattributes-1.3.2.jar                                                | extraspellattributes                                       | extraspellattributes.mixins.json
fabric-api-0.92.6+1.20.1.jar                                                  | fabric-api                                                 | 
    /META-INF/jars/fabric-api-base-0.92.6.jar                                 | fabric-api-base                                            | 
    /META-INF/jars/fabric-api-lookup-api-v1-0.92.6.jar                        | fabric-api-lookup-api-v1                                   | fabric-api-lookup-api-v1.mixins.json
    /META-INF/jars/fabric-biome-api-v1-0.92.6.jar                             | fabric-biome-api-v1                                        | fabric-biome-api-v1.mixins.json
    /META-INF/jars/fabric-block-api-v1-0.92.6.jar                             | fabric-block-api-v1                                        | fabric-block-api-v1.mixins.json
    /META-INF/jars/fabric-block-view-api-v2-0.92.6.jar                        | fabric-block-view-api-v2                                   | fabric-block-view-api-v2.client.mixins.json, fabric-block-view-api-v2.mixins.json
    /META-INF/jars/fabric-blockrenderlayer-v1-0.92.6.jar                      | fabric-blockrenderlayer-v1                                 | fabric-blockrenderlayer-v1.mixins.json
    /META-INF/jars/fabric-client-tags-api-v1-0.92.6.jar                       | fabric-client-tags-api-v1                                  | 
    /META-INF/jars/fabric-command-api-v1-0.92.6.jar                           | fabric-command-api-v1                                      | 
    /META-INF/jars/fabric-command-api-v2-0.92.6.jar                           | fabric-command-api-v2                                      | fabric-command-api-v2.mixins.json, fabric-command-api-v2.client.mixins.json
    /META-INF/jars/fabric-commands-v0-0.92.6.jar                              | fabric-commands-v0                                         | 
    /META-INF/jars/fabric-containers-v0-0.92.6.jar                            | fabric-containers-v0                                       | fabric-containers-v0.accurate.mixins.json, fabric-containers-v0.mixins.json
    /META-INF/jars/fabric-content-registries-v0-0.92.6.jar                    | fabric-content-registries-v0                               | fabric-content-registries-v0.mixins.json
    /META-INF/jars/fabric-convention-tags-v1-0.92.6.jar                       | fabric-convention-tags-v1                                  | 
    /META-INF/jars/fabric-crash-report-info-v1-0.92.6.jar                     | fabric-crash-report-info-v1                                | fabric-crash-report-info-v1.mixins.json
    /META-INF/jars/fabric-data-attachment-api-v1-0.92.6.jar                   | fabric-data-attachment-api-v1                              | fabric-data-attachment-api-v1.mixins.json, fabric-data-attachment-api-v1.client.mixins.json
    /META-INF/jars/fabric-data-generation-api-v1-0.92.6.jar                   | fabric-data-generation-api-v1                              | fabric-data-generation-api-v1.mixins.json, fabric-data-generation-api-v1.client.mixins.json
    /META-INF/jars/fabric-dimensions-v1-0.92.6.jar                            | fabric-dimensions-v1                                       | fabric-dimensions-v1.mixins.json
    /META-INF/jars/fabric-entity-events-v1-0.92.6.jar                         | fabric-entity-events-v1                                    | fabric-entity-events-v1.client.mixins.json, fabric-entity-events-v1.mixins.json
    /META-INF/jars/fabric-events-interaction-v0-0.92.6.jar                    | fabric-events-interaction-v0                               | fabric-events-interaction-v0.client.mixins.json, fabric-events-interaction-v0.mixins.json
    /META-INF/jars/fabric-events-lifecycle-v0-0.92.6.jar                      | fabric-events-lifecycle-v0                                 | 
    /META-INF/jars/fabric-game-rule-api-v1-0.92.6.jar                         | fabric-game-rule-api-v1                                    | fabric-game-rule-api-v1.mixins.json, fabric-game-rule-api-v1.client.mixins.json
    /META-INF/jars/fabric-item-api-v1-0.92.6.jar                              | fabric-item-api-v1                                         | fabric-item-api-v1.client.mixins.json, fabric-item-api-v1.mixins.json
    /META-INF/jars/fabric-item-group-api-v1-0.92.6.jar                        | fabric-item-group-api-v1                                   | fabric-item-group-api-v1.client.mixins.json, fabric-item-group-api-v1.mixins.json
    /META-INF/jars/fabric-key-binding-api-v1-0.92.6.jar                       | fabric-key-binding-api-v1                                  | fabric-key-binding-api-v1.mixins.json
    /META-INF/jars/fabric-keybindings-v0-0.92.6.jar                           | fabric-keybindings-v0                                      | 
    /META-INF/jars/fabric-lifecycle-events-v1-0.92.6.jar                      | fabric-lifecycle-events-v1                                 | fabric-lifecycle-events-v1.client.mixins.json, fabric-lifecycle-events-v1.mixins.json
    /META-INF/jars/fabric-loot-api-v2-0.92.6.jar                              | fabric-loot-api-v2                                         | fabric-loot-api-v2.mixins.json
    /META-INF/jars/fabric-loot-tables-v1-0.92.6.jar                           | fabric-loot-tables-v1                                      | fabric-loot-tables-v1.mixins.json
    /META-INF/jars/fabric-message-api-v1-0.92.6.jar                           | fabric-message-api-v1                                      | fabric-message-api-v1.client.mixins.json, fabric-message-api-v1.mixins.json
    /META-INF/jars/fabric-mining-level-api-v1-0.92.6.jar                      | fabric-mining-level-api-v1                                 | fabric-mining-level-api-v1.mixins.json
    /META-INF/jars/fabric-model-loading-api-v1-0.92.6.jar                     | fabric-model-loading-api-v1                                | fabric-model-loading-api-v1.mixins.json
    /META-INF/jars/fabric-models-v0-0.92.6.jar                                | fabric-models-v0                                           | 
    /META-INF/jars/fabric-networking-api-v1-0.92.6.jar                        | fabric-networking-api-v1                                   | fabric-networking-api-v1.mixins.json, fabric-networking-api-v1.client.mixins.json
    /META-INF/jars/fabric-networking-v0-0.92.6.jar                            | fabric-networking-v0                                       | 
    /META-INF/jars/fabric-object-builder-api-v1-0.92.6.jar                    | fabric-object-builder-api-v1                               | fabric-object-builder-v1.mixins.json, fabric-object-builder-v1.client.mixins.json
    /META-INF/jars/fabric-particles-v1-0.92.6.jar                             | fabric-particles-v1                                        | fabric-particles-v1.client.mixins.json
    /META-INF/jars/fabric-recipe-api-v1-0.92.6.jar                            | fabric-recipe-api-v1                                       | fabric-recipe-api-v1.mixins.json
    /META-INF/jars/fabric-registry-sync-v0-0.92.6.jar                         | fabric-registry-sync-v0                                    | fabric-registry-sync-v0.mixins.json, fabric-registry-sync-v0.client.mixins.json
    /META-INF/jars/fabric-renderer-api-v1-0.92.6.jar                          | fabric-renderer-api-v1                                     | fabric-renderer-api-v1.debughud.mixins.json, fabric-renderer-api-v1.mixins.json
    /META-INF/jars/fabric-renderer-indigo-0.92.6.jar                          | fabric-renderer-indigo                                     | fabric-renderer-indigo.mixins.json
    /META-INF/jars/fabric-renderer-registries-v1-0.92.6.jar                   | fabric-renderer-registries-v1                              | 
    /META-INF/jars/fabric-rendering-data-attachment-v1-0.92.6.jar             | fabric-rendering-data-attachment-v1                        | fabric-rendering-data-attachment-v1.client.mixins.json, fabric-rendering-data-attachment-v1.mixins.json
    /META-INF/jars/fabric-rendering-fluids-v1-0.92.6.jar                      | fabric-rendering-fluids-v1                                 | fabric-rendering-fluids-v1.mixins.json
    /META-INF/jars/fabric-rendering-v0-0.92.6.jar                             | fabric-rendering-v0                                        | 
    /META-INF/jars/fabric-rendering-v1-0.92.6.jar                             | fabric-rendering-v1                                        | fabric-rendering-v1.mixins.json
    /META-INF/jars/fabric-resource-conditions-api-v1-0.92.6.jar               | fabric-resource-conditions-api-v1                          | fabric-resource-conditions-api-v1.mixins.json
    /META-INF/jars/fabric-resource-loader-v0-0.92.6.jar                       | fabric-resource-loader-v0                                  | fabric-resource-loader-v0.mixins.json, fabric-resource-loader-v0.client.mixins.json
    /META-INF/jars/fabric-screen-api-v1-0.92.6.jar                            | fabric-screen-api-v1                                       | fabric-screen-api-v1.mixins.json
    /META-INF/jars/fabric-screen-handler-api-v1-0.92.6.jar                    | fabric-screen-handler-api-v1                               | fabric-screen-handler-api-v1.mixins.json
    /META-INF/jars/fabric-sound-api-v1-0.92.6.jar                             | fabric-sound-api-v1                                        | fabric-sound-api-v1.mixins.json
    /META-INF/jars/fabric-transfer-api-v1-0.92.6.jar                          | fabric-transfer-api-v1                                     | fabric-transfer-api-v1.mixins.json
    /META-INF/jars/fabric-transitive-access-wideners-v1-0.92.6.jar            | fabric-transitive-access-wideners-v1                       | 
fabric-end-remastered-5.2.4.jar                                               | endrem                                                     | endrem.mixins.json
fabric-language-kotlin-1.13.7+kotlin.2.2.21.jar                               | fabric-language-kotlin                                     | 
    /META-INF/jars/atomicfu-jvm-0.29.0.jar                                    | org_jetbrains_kotlinx_atomicfu-jvm                         | 
    /META-INF/jars/kotlin-reflect-2.2.21.jar                                  | org_jetbrains_kotlin_kotlin-reflect                        | 
    /META-INF/jars/kotlin-stdlib-2.2.21.jar                                   | org_jetbrains_kotlin_kotlin-stdlib                         | 
    /META-INF/jars/kotlin-stdlib-jdk7-2.2.21.jar                              | org_jetbrains_kotlin_kotlin-stdlib-jdk7                    | 
    /META-INF/jars/kotlin-stdlib-jdk8-2.2.21.jar                              | org_jetbrains_kotlin_kotlin-stdlib-jdk8                    | 
    /META-INF/jars/kotlinx-coroutines-core-jvm-1.10.2.jar                     | org_jetbrains_kotlinx_kotlinx-coroutines-core-jvm          | 
    /META-INF/jars/kotlinx-coroutines-jdk8-1.10.2.jar                         | org_jetbrains_kotlinx_kotlinx-coroutines-jdk8              | 
    /META-INF/jars/kotlinx-datetime-jvm-0.7.1.jar                             | org_jetbrains_kotlinx_kotlinx-datetime-jvm                 | 
    /META-INF/jars/kotlinx-io-bytestring-jvm-0.8.0.jar                        | org_jetbrains_kotlinx_kotlinx-io-bytestring-jvm            | 
    /META-INF/jars/kotlinx-io-core-jvm-0.8.0.jar                              | org_jetbrains_kotlinx_kotlinx-io-core-jvm                  | 
    /META-INF/jars/kotlinx-serialization-cbor-jvm-1.9.0.jar                   | org_jetbrains_kotlinx_kotlinx-serialization-cbor-jvm       | 
    /META-INF/jars/kotlinx-serialization-core-jvm-1.9.0.jar                   | org_jetbrains_kotlinx_kotlinx-serialization-core-jvm       | 
    /META-INF/jars/kotlinx-serialization-json-jvm-1.9.0.jar                   | org_jetbrains_kotlinx_kotlinx-serialization-json-jvm       | 
fabric-medievalend-1.0.1.jar                                                  | medievalend                                                | mixins.medievalend.json, mixins.medievalend.refmap.json
fabric-seasons-2.4.2-BETA+1.20.jar                                            | seasons                                                    | seasons.mixins.json
fabric-seasons-delight-1.3.9-compat-1.0.jar                                   | seasonsdelightcompat                                       | seasonsdelightcompat.mixins.json
fabric-seasons-extras-1.3.2-BETA+1.20.jar                                     | seasonsextras                                              | seasonsextraspatchouli.mixins.json
fakerlib-0.1.5.jar                                                            | fakerlib                                                   | fakerlib.mixins.json
fallingleaves-1.15.6+1.20.1.jar                                               | fallingleaves                                              | fallingleaves.mixins.json
fancymenu_fabric_3.7.0_MC_1.20.1.jar                                          | fancymenu                                                  | fancymenu.fabric.mixins.json, fancymenu.mixins.json
    /META-INF/jars/animated-gif-lib-for-java-animated-gif-lib-1.7.jar         | com_github_rtyley_animated-gif-lib-for-java                | 
    /META-INF/jars/japng-0.5.3.jar                                            | com_github_keksuccino_japng                                | 
FarmersDelight-1.20.1-2.4.1+refabricated.jar                                  | farmersdelight                                             | farmersdelight.mixins.json
    /META-INF/jars/Fabric-ASM-v2.3.jar                                        | mm                                                         | mixins.mm.json, mixins.mm.refmap.json
    /META-INF/jars/accessors-2.3.8+1.20.1.jar                                 | porting_lib_accessors                                      | porting_lib_accessors.mixins.json
        /META-INF/jars/porting_lib_core-2.3.8+1.20.1.jar                      | porting_lib_core                                           | 
    /META-INF/jars/base-2.3.8+1.20.1.jar                                      | porting_lib_base                                           | porting_lib_base.mixins.json
        /META-INF/jars/porting_lib_tool_actions-2.3.8+1.20.1.jar              | porting_lib_tool_actions                                   | porting_lib_tool_actions.mixins.json
        /META-INF/jars/porting_lib_transfer-2.3.8+1.20.1.jar                  | porting_lib_transfer                                       | porting_lib_transfer.mixins.json
        /META-INF/jars/porting_lib_utility-2.3.8+1.20.1.jar                   | porting_lib_utility                                        | 
        /META-INF/jars/porting_lib_tags-2.3.8+1.20.1.jar                      | porting_lib_tags                                           | porting_lib_tags.mixins.json
        /META-INF/jars/toml-3.6.6.jar                                         | com_electronwill_night-config_toml                         | 
        /META-INF/jars/porting_lib_fluids-2.3.8+1.20.1.jar                    | porting_lib_fluids                                         | porting_lib_fluids.mixins.json
        /META-INF/jars/porting_lib_core-2.3.8+1.20.1.jar                      | porting_lib_core                                           | 
        /META-INF/jars/reach-entity-attributes-2.4.0.jar                      | reach-entity-attributes                                    | mixins.reach-entity-attributes.json
        /META-INF/jars/porting_lib_attributes-2.3.8+1.20.1.jar                | porting_lib_attributes                                     | porting_lib_attributes.mixins.json
        /META-INF/jars/porting_lib_mixin_extensions-2.3.8+1.20.1.jar          | porting_lib_mixin_extensions                               | porting_lib_mixin_extensions.mixins.json
        /META-INF/jars/porting_lib_entity-2.3.8+1.20.1.jar                    | porting_lib_entity                                         | porting_lib_entity.mixins.json
        /META-INF/jars/porting_lib_config-2.3.8+1.20.1.jar                    | porting_lib_config                                         | porting_lib_config.mixins.json
        /META-INF/jars/porting_lib_lazy_registration-2.3.8+1.20.1.jar         | porting_lib_lazy_registration                              | 
        /META-INF/jars/porting_lib_accessors-2.3.8+1.20.1.jar                 | porting_lib_accessors                                      | porting_lib_accessors.mixins.json
